Participant,Trial,Condition,Correctness,SerPos,Modality,RT1,RT2,RT3,SwitchCon,Switch,TypedTime,SpokenTime,SwitchTime,Prestime,SumRT,SumGlobRT,missing,SumPrestime,CLlocal,CLglobal,check,SP2,SP3,SP4,SP5,SPlinear,SPquad,Glob1,Glob2,Glob3,Local1,Local2,Local1retro,Local1pro,Local2retro,Local2pro
27,32,3,1,3,2,0.686,0.483,0.504,1,1,0.9747,0.6636,0.355,2.3458,1.673,9.612,0,14.3972,0.71318953,0.667629817,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
27,32,3,0,4,1,0.712,0.589,0.628,2,1,0.9747,0.6636,0.355,3.2791,1.929,9.612,0,14.3972,0.588271172,0.667629817,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
27,32,3,0,5,1,0.887,0.694,0.54,4,0,0.9747,0.6636,0.355,2.9241,2.121,9.612,0,14.3972,0.72535139,0.667629817,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
27,33,12,1,1,2,0.732,0.681,0.508,1,0,0.9747,0.6636,0.355,1.9908,1.921,7.589,0,9.954,0.964938718,0.762407073,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
27,33,12,0,2,2,0.627,0.543,0.501,3,0,0.9747,0.6636,0.355,1.9908,1.671,7.589,0,9.954,0.839361061,0.762407073,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
27,33,12,0,3,2,0.687,0.653, ,3,0,0.9747,0.6636,0.355,1.9908,1.34,7.589,0,9.954,0.673096243,0.762407073,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
27,33,12,0,4,2,0.691, ,0.487,3,0,0.9747,0.6636,0.355,1.9908,1.178,7.589,0,9.954,0.591721921,0.762407073,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
27,33,12,1,5,2,0.607,0.465,0.407,3,0,0.9747,0.6636,0.355,1.9908,1.479,7.589,0,9.954,0.74291742,0.762407073,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
27,34,4,1,1,1,0.793,0.638,0.523,2,0,0.9747,0.6636,0.355,2.9241,1.954,9.098,0,14.3972,0.6682398,0.631928431,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,34,4,1,2,1,0.798,0.567,0.567,4,0,0.9747,0.6636,0.355,2.9241,1.932,9.098,0,14.3972,0.660716118,0.631928431,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
27,34,4,1,3,1,0.804,0.573,0.573,4,0,0.9747,0.6636,0.355,2.9241,1.95,9.098,0,14.3972,0.666871858,0.631928431,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
27,34,4,0,4,2,0.678,0.634, ,1,1,0.9747,0.6636,0.355,2.3458,1.312,9.098,0,14.3972,0.559297468,0.631928431,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
27,34,4,0,5,1,0.719,0.673,0.558,2,1,0.9747,0.6636,0.355,3.2791,1.95,9.098,0,14.3972,0.594675368,0.631928431,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
27,35,5,1,1,1,0.715,0.561,0.639,4,0,0.9747,0.6636,0.355,2.9241,1.915,9.647,0,14.0422,0.654902363,0.687000612,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,35,5,0,2,1,0.76,0.606,0.528,4,0,0.9747,0.6636,0.355,2.9241,1.894,9.647,0,14.0422,0.647720666,0.687000612,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
27,35,5,0,3,1,0.727,0.573,0.766,4,0,0.9747,0.6636,0.355,2.9241,2.066,9.647,0,14.0422,0.706542184,0.687000612,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
27,35,5,0,4,1,0.756,0.602,0.602,4,0,0.9747,0.6636,0.355,2.9241,1.96,9.647,0,14.0422,0.670291714,0.687000612,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
27,35,5,0,5,2,0.621,0.579,0.612,1,1,0.9747,0.6636,0.355,2.3458,1.812,9.647,0,14.0422,0.772444369,0.687000612,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
27,36,11,1,1,1,0.87,0.677,0.677,2,0,0.9747,0.6636,0.355,2.9241,2.224,10.654,0,14.6205,0.760575904,0.728702849,0,0,0,0,0,-0.632,0.535,1,0,0,0,0,0,0,0,0
27,36,11,0,2,1,0.837,0.606,0.645,4,0,0.9747,0.6636,0.355,2.9241,2.088,10.654,0,14.6205,0.714065866,0.728702849,0,1,0,0,0,-0.316,-0.267,1,0,0,0,0,0,0,0,0
27,36,11,0,3,1,0.959,0.611,0.689,4,0,0.9747,0.6636,0.355,2.9241,2.259,10.654,0,14.6205,0.772545399,0.728702849,0,0,1,0,0,0,-0.535,1,0,0,0,0,0,0,0,0
27,36,11,0,4,1,0.772,0.579,0.502,4,0,0.9747,0.6636,0.355,2.9241,1.853,10.654,0,14.6205,0.633699258,0.728702849,0,0,0,1,0,0.316,-0.267,1,0,0,0,0,0,0,0,0
27,36,11,1,5,1,0.975,0.559,0.696,4,0,0.9747,0.6636,0.355,2.9241,2.23,10.654,0,14.6205,0.762627817,0.728702849,0,0,0,0,1,0.632,0.535,1,0,0,0,0,0,0,0,0
27,37,4,1,1,1,0.953,0.683,0.606,4,0,0.9747,0.6636,0.355,2.9241,2.242,9.516,0,14.3972,0.766731644,0.660961854,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,37,4,0,2,1,0.727,0.651,0.612,4,0,0.9747,0.6636,0.355,2.9241,1.99,9.516,0,14.3972,0.680551281,0.660961854,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
27,37,4,1,3,1,0.771,0.54,0.54,4,0,0.9747,0.6636,0.355,2.9241,1.851,9.516,0,14.3972,0.633015287,0.660961854,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
27,37,4,0,4,2,0.67,0.621, ,1,1,0.9747,0.6636,0.355,2.3458,1.291,9.516,0,14.3972,0.550345298,0.660961854,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
27,37,4,1,5,1,0.975,0.564,0.603,2,1,0.9747,0.6636,0.355,3.2791,2.142,9.516,0,14.3972,0.65322802,0.660961854,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
27,38,12,1,1,2,0.633,0.646, ,1,0,0.9747,0.6636,0.355,1.9908,1.279,7.579,0,9.954,0.642455294,0.761402451,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
27,38,12,1,2,2,0.685,0.648,0.591,3,0,0.9747,0.6636,0.355,1.9908,1.924,7.579,0,9.954,0.96644565,0.761402451,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
27,38,12,0,3,2,0.66,0.617,0.409,3,0,0.9747,0.6636,0.355,1.9908,1.686,7.579,0,9.954,0.84689572,0.761402451,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
27,38,12,0,4,2,0.53,0.5,0.427,3,0,0.9747,0.6636,0.355,1.9908,1.457,7.579,0,9.954,0.731866586,0.761402451,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
27,38,12,0,5,2,0.506,0.374,0.353,3,0,0.9747,0.6636,0.355,1.9908,1.233,7.579,0,9.954,0.619349005,0.761402451,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
27,39,5,0,1,1,0.793,0.639,0.484,2,0,0.9747,0.6636,0.355,2.9241,1.916,8.33,0,14.0422,0.655244349,0.59321189,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,39,5,1,2,1,0.722,0.645,0.529,4,0,0.9747,0.6636,0.355,2.9241,1.896,8.33,0,14.0422,0.648404637,0.59321189,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
27,39,5,0,3,1,0.844,0.535,0.613,4,0,0.9747,0.6636,0.355,2.9241,1.992,8.33,0,14.0422,0.681235252,0.59321189,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
27,39,5,1,4,1,0.618,0.603,0.642,4,0,0.9747,0.6636,0.355,2.9241,1.863,8.33,0,14.0422,0.637119114,0.59321189,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
27,39,5,1,5,2,0.663, , ,1,1,0.9747,0.6636,0.355,2.3458,0.663,8.33,0,14.0422,0.282632791,0.59321189,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
27,40,10,1,1,2,0.685,0.685, ,3,0,0.9747,0.6636,0.355,1.9908,1.37,8.632,0,11.2423,0.688165562,0.767814415,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
27,40,10,1,2,2,0.855,0.709, ,3,0,0.9747,0.6636,0.355,1.9908,1.564,8.632,0,11.2423,0.785613824,0.767814415,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
27,40,10,0,3,2,0.742,0.664,0.359,3,0,0.9747,0.6636,0.355,1.9908,1.765,8.632,0,11.2423,0.88657826,0.767814415,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
27,40,10,0,4,2,0.651,0.526,0.463,3,0,0.9747,0.6636,0.355,1.9908,1.64,8.632,0,11.2423,0.823789431,0.767814415,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,1,0
27,40,10,1,5,1,0.962,0.646,0.685,2,1,0.9747,0.6636,0.355,3.2791,2.293,8.632,0,11.2423,0.699277241,0.767814415,0,0,0,0,1,0.632,0.535,0,0,1,0,1,0,0,0,0
27,41,9,1,1,2,0.766,0.672, ,1,0,0.9747,0.6636,0.355,1.9908,1.438,8.306,0,11.5973,0.722322684,0.716201185,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
27,41,9,1,2,2,0.584,0.503,0.388,3,0,0.9747,0.6636,0.355,1.9908,1.475,8.306,0,11.5973,0.740908178,0.716201185,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
27,41,9,1,3,2,0.655,0.656,0.542,3,0,0.9747,0.6636,0.355,1.9908,1.853,8.306,0,11.5973,0.930781595,0.716201185,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
27,41,9,1,4,1,0.94,0.623,0.624,2,1,0.9747,0.6636,0.355,3.2791,2.187,8.306,0,11.5973,0.666951298,0.716201185,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
27,41,9,1,5,2,0.441,0.403,0.509,1,1,0.9747,0.6636,0.355,2.3458,1.353,8.306,0,11.5973,0.576775514,0.716201185,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
27,42,3,1,1,1,0.754,0.561,0.639,2,0,0.9747,0.6636,0.355,2.9241,1.954,9.496,0,14.3972,0.6682398,0.659572695,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,42,3,1,2,1,0.837,0.644,0.606,4,0,0.9747,0.6636,0.355,2.9241,2.087,9.496,0,14.3972,0.713723881,0.659572695,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
27,42,3,1,3,2,0.627,0.67, ,1,1,0.9747,0.6636,0.355,2.3458,1.297,9.496,0,14.3972,0.552903061,0.659572695,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
27,42,3,1,4,1,0.807,0.645,0.607,2,1,0.9747,0.6636,0.355,3.2791,2.059,9.496,0,14.3972,0.627916197,0.659572695,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
27,42,3,1,5,1,0.905,0.597,0.597,4,0,0.9747,0.6636,0.355,2.9241,2.099,9.496,0,14.3972,0.717827708,0.659572695,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
27,43,3,1,1,1,0.715,0.522,0.639,4,0,0.9747,0.6636,0.355,2.9241,1.876,9.015,0,14.3972,0.641564926,0.626163421,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,43,3,1,2,1,0.684,0.607,0.569,4,0,0.9747,0.6636,0.355,2.9241,1.86,9.015,0,14.3972,0.636093157,0.626163421,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
27,43,3,1,3,2,0.656,0.571, ,1,1,0.9747,0.6636,0.355,2.3458,1.227,9.015,0,14.3972,0.523062495,0.626163421,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
27,43,3,1,4,1,0.808,0.608,0.647,2,1,0.9747,0.6636,0.355,3.2791,2.063,9.015,0,14.3972,0.629136043,0.626163421,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
27,43,3,1,5,1,0.714,0.56,0.715,4,0,0.9747,0.6636,0.355,2.9241,1.989,9.015,0,14.3972,0.680209295,0.626163421,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
27,44,12,1,1,2,0.664,0.531,0.538,1,0,0.9747,0.6636,0.355,1.9908,1.733,8.104,0,9.954,0.87050432,0.814145067,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
27,44,12,1,2,2,0.664,0.542,0.464,3,0,0.9747,0.6636,0.355,1.9908,1.67,8.104,0,9.954,0.83885875,0.814145067,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
27,44,12,1,3,2,0.615,0.46,0.374,3,0,0.9747,0.6636,0.355,1.9908,1.449,8.104,0,9.954,0.727848101,0.814145067,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
27,44,12,0,4,2,0.665,0.563,0.528,3,0,0.9747,0.6636,0.355,1.9908,1.756,8.104,0,9.954,0.882057464,0.814145067,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
27,44,12,1,5,2,0.638,0.475,0.383,3,0,0.9747,0.6636,0.355,1.9908,1.496,8.104,0,9.954,0.751456701,0.814145067,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
27,45,4,0,1,1,0.677,0.561,0.601,2,0,0.9747,0.6636,0.355,2.9241,1.839,9.625,0,14.3972,0.62891146,0.66853277,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
27,45,4,1,2,1,0.877,0.645,0.684,4,0,0.9747,0.6636,0.355,2.9241,2.206,9.625,0,14.3972,0.754420163,0.66853277,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
27,45,4,0,3,1,0.806,0.574,0.613,4,0,0.9747,0.6636,0.355,2.9241,1.993,9.625,0,14.3972,0.681577237,0.66853277,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
27,45,4,0,4,2,0.671,0.657, ,1,1,0.9747,0.6636,0.355,2.3458,1.328,9.625,0,14.3972,0.566118169,0.66853277,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
27,45,4,0,5,1,0.975,0.642,0.642,2,1,0.9747,0.6636,0.355,3.2791,2.259,9.625,0,14.3972,0.688908542,0.66853277,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
27,46,2,1,1,1,0.716,0.6,0.639,4,0,0.9747,0.6636,0.355,2.9241,1.955,9.69,0,14.3972,0.668581786,0.673047537,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,1,0,0,0
27,46,2,1,2,2,0.666,0.652,0.642,1,1,0.9747,0.6636,0.355,2.3458,1.96,9.69,0,14.3972,0.835535851,0.673047537,0,1,0,0,0,-0.316,-0.267,1,1,0,1,0,0,0,0,0
27,46,2,1,3,1,0.802,0.563,0.563,2,1,0.9747,0.6636,0.355,3.2791,1.928,9.69,0,14.3972,0.58796621,0.673047537,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,1,0,0
27,46,2,1,4,1,0.723,0.569,0.569,4,0,0.9747,0.6636,0.355,2.9241,1.861,9.69,0,14.3972,0.636435142,0.673047537,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,0,0,0
27,46,2,1,5,1,0.791,0.636,0.559,4,0,0.9747,0.6636,0.355,2.9241,1.986,9.69,0,14.3972,0.679183338,0.673047537,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
27,47,8,1,1,2,0.568, ,0.613,1,0,0.9747,0.6636,0.355,1.9908,1.181,8.57,0,11.5973,0.593228853,0.738965104,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
27,47,8,0,2,2,0.629,0.656,0.643,3,0,0.9747,0.6636,0.355,1.9908,1.928,8.57,0,11.5973,0.968454893,0.738965104,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
27,47,8,0,3,1,0.891,0.614,0.731,2,1,0.9747,0.6636,0.355,3.2791,2.236,8.57,0,11.5973,0.681894422,0.738965104,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
27,47,8,0,4,2,1.423, , ,1,1,0.9747,0.6636,0.355,2.3458,1.423,8.57,0,11.5973,0.60661608,0.738965104,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
27,47,8,1,5,2,0.701,0.664,0.437,3,0,0.9747,0.6636,0.355,1.9908,1.802,8.57,0,11.5973,0.905163753,0.738965104,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
27,48,10,1,1,2,0.572, , ,3,0,0.9747,0.6636,0.355,1.9908,0.572,7.042,0,11.2423,0.28732168,0.626384281,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
27,48,10,0,2,2,0.622,0.468,0.417,3,0,0.9747,0.6636,0.355,1.9908,1.507,7.042,0,11.2423,0.756982118,0.626384281,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
27,48,10,0,3,2,0.547,0.437,0.336,3,0,0.9747,0.6636,0.355,1.9908,1.32,7.042,0,11.2423,0.66305003,0.626384281,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
27,48,10,1,4,2,0.539,0.441,0.474,3,0,0.9747,0.6636,0.355,1.9908,1.454,7.042,0,11.2423,0.730359654,0.626384281,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,1,0
27,48,10,0,5,1,0.975,0.626,0.588,2,1,0.9747,0.6636,0.355,3.2791,2.189,7.042,0,11.2423,0.667561221,0.626384281,0,0,0,0,1,0.632,0.535,0,0,1,0,1,0,0,0,0
28,1,8,1,1,2,0.687,0.833, ,5,0,0.9229,0.6646,0.216,1.9938,1.52,8.747,0,11.1759,0.762363326,0.782666273,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
28,1,8,1,2,2,0.685,0.748,0.643,3,0,0.9229,0.6646,0.216,1.9938,2.076,8.747,0,11.1759,1.041227806,0.782666273,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
28,1,8,1,3,1,0.817,0.65,0.741,2,1,0.9229,0.6646,0.216,2.9847,2.208,8.747,0,11.1759,0.739772841,0.782666273,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
28,1,8,1,4,2,0.687,0.59, ,1,1,0.9229,0.6646,0.216,2.2098,1.277,8.747,0,11.1759,0.577880351,0.782666273,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
28,1,8,1,5,2,0.509,0.503,0.654,3,0,0.9229,0.6646,0.216,1.9938,1.666,8.747,0,11.1759,0.83559033,0.782666273,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
28,2,10,1,1,2,0.69,0.629,0.545,3,0,0.9229,0.6646,0.216,1.9938,1.864,9.391,0,10.9599,0.934898184,0.856850884,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
28,2,10,1,2,2,0.687,0.705,0.445,3,0,0.9229,0.6646,0.216,1.9938,1.837,9.391,0,10.9599,0.921356204,0.856850884,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
28,2,10,1,3,2,0.688,0.695,0.507,3,0,0.9229,0.6646,0.216,1.9938,1.89,9.391,0,10.9599,0.94793861,0.856850884,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
28,2,10,0,4,2,0.57,0.429,0.425,3,0,0.9229,0.6646,0.216,1.9938,1.424,9.391,0,10.9599,0.714214064,0.856850884,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,1,0
28,2,10,1,5,1,0.923,0.797,0.656,2,1,0.9229,0.6646,0.216,2.9847,2.376,9.391,0,10.9599,0.796059906,0.856850884,0,0,0,0,1,0.632,0.535,0,0,1,0,1,0,0,0,0
28,3,5,1,1,1,0.831,0.613,0.55,4,0,0.9229,0.6646,0.216,2.7687,1.994,9.752,0,13.2846,0.720193593,0.734083074,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
28,3,5,0,2,1,0.685,0.697,0.518,4,0,0.9229,0.6646,0.216,2.7687,1.9,9.752,0,13.2846,0.686242641,0.734083074,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
28,3,5,0,3,1,0.614,0.551,0.526,4,0,0.9229,0.6646,0.216,2.7687,1.691,9.752,0,13.2846,0.61075595,0.734083074,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
28,3,5,0,4,1,0.893,0.636,0.573,4,0,0.9229,0.6646,0.216,2.7687,2.102,9.752,0,13.2846,0.759201069,0.734083074,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
28,3,5,0,5,2,0.804,0.694,0.567,1,1,0.9229,0.6646,0.216,2.2098,2.065,9.752,0,13.2846,0.934473708,0.734083074,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
28,4,4,1,1,1,0.832,0.652,0.551,2,0,0.9229,0.6646,0.216,2.7687,2.035,10.073,0,13.5006,0.735001986,0.746114987,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
28,4,4,1,2,1,0.801,0.544,0.558,4,0,0.9229,0.6646,0.216,2.7687,1.903,10.073,0,13.5006,0.687326182,0.746114987,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
28,4,4,1,3,1,0.809,0.591,0.644,4,0,0.9229,0.6646,0.216,2.7687,2.044,10.073,0,13.5006,0.73825261,0.746114987,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
28,4,4,1,4,2,0.685,0.772, ,1,1,0.9229,0.6646,0.216,2.2098,1.457,10.073,0,13.5006,0.659335686,0.746114987,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
28,4,4,1,5,1,0.788,0.923,0.923,2,1,0.9229,0.6646,0.216,2.9847,2.634,10.073,0,13.5006,0.882500754,0.746114987,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
28,5,12,1,1,2,0.685,0.694, ,1,0,0.9229,0.6646,0.216,1.9938,1.379,8.737,0,9.969,0.691644097,0.876416892,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
28,5,12,1,2,2,0.903,0.586,0.54,3,0,0.9229,0.6646,0.216,1.9938,2.029,8.737,0,9.969,1.01765473,0.876416892,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
28,5,12,1,3,2,0.729,0.548,0.55,3,0,0.9229,0.6646,0.216,1.9938,1.827,8.737,0,9.969,0.916340656,0.876416892,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
28,5,12,0,4,2,0.688,0.487,0.542,3,0,0.9229,0.6646,0.216,1.9938,1.717,8.737,0,9.969,0.861169626,0.876416892,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
28,5,12,0,5,2,0.687,0.572,0.526,3,0,0.9229,0.6646,0.216,1.9938,1.785,8.737,0,9.969,0.895275354,0.876416892,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
28,6,11,1,1,1,0.755,0.653,0.706,2,0,0.9229,0.6646,0.216,2.7687,2.114,10.728,0,13.8435,0.763535233,0.774948532,0,0,0,0,0,-0.632,0.535,1,0,0,0,0,0,0,0,0
28,6,11,1,2,1,0.923,0.471,0.369,4,0,0.9229,0.6646,0.216,2.7687,1.763,10.728,0,13.8435,0.636760935,0.774948532,0,1,0,0,0,-0.316,-0.267,1,0,0,0,0,0,0,0,0
28,6,11,1,3,1,0.814,0.596,0.725,4,0,0.9229,0.6646,0.216,2.7687,2.135,10.728,0,13.8435,0.77112002,0.774948532,0,0,1,0,0,0,-0.535,1,0,0,0,0,0,0,0,0
28,6,11,1,4,1,0.705,0.757,0.694,4,0,0.9229,0.6646,0.216,2.7687,2.156,10.728,0,13.8435,0.778704807,0.774948532,0,0,0,1,0,0.316,-0.267,1,0,0,0,0,0,0,0,0
28,6,11,1,5,1,0.891,0.789,0.88,4,0,0.9229,0.6646,0.216,2.7687,2.56,10.728,0,13.8435,0.924621664,0.774948532,0,0,0,0,1,0.632,0.535,1,0,0,0,0,0,0,0,0
28,7,9,0,1,2,0.758, ,0.794,1,0,0.9229,0.6646,0.216,1.9938,1.552,7.72375,1,11.1759,0.778413081,0.691107651,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
28,7,9,0,2,2, , , ,3,0,0.9229,0.6646,0.216,1.9938, ,7.72375,1,11.1759, ,0.691107651,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
28,7,9,1,3,2,0.53,0.689,0.514,3,0,0.9229,0.6646,0.216,1.9938,1.733,7.72375,1,11.1759,0.869194503,0.691107651,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
28,7,9,1,4,1,0.564,0.904,0.686,2,1,0.9229,0.6646,0.216,2.9847,2.154,7.72375,1,11.1759,0.721680571,0.691107651,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
28,7,9,1,5,2, ,0.74, ,1,1,0.9229,0.6646,0.216,2.2098,0.74,7.72375,1,11.1759,0.334871934,0.691107651,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
28,8,3,0,1,1,0.831,0.613,0.589,2,0,0.9229,0.6646,0.216,2.7687,2.033,10.178,0,13.5006,0.734279626,0.75389242,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
28,8,3,0,2,1,0.917,0.699,0.713,4,0,0.9229,0.6646,0.216,2.7687,2.329,10.178,0,13.5006,0.841189006,0.75389242,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
28,8,3,1,3,2,0.619,0.632, ,1,1,0.9229,0.6646,0.216,2.2098,1.251,10.178,0,13.5006,0.566114581,0.75389242,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
28,8,3,0,4,1,0.873,0.786,0.607,2,1,0.9229,0.6646,0.216,2.9847,2.266,10.178,0,13.5006,0.75920528,0.75389242,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
28,8,3,0,5,1,0.688,0.856,0.755,4,0,0.9229,0.6646,0.216,2.7687,2.299,10.178,0,13.5006,0.830353596,0.75389242,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
28,9,10,0,1,2,0.686,0.599,0.591,1,0,0.9229,0.6646,0.216,1.9938,1.876,9.226,0,10.9599,0.940916842,0.841796002,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
28,9,10,0,2,2,0.77,0.569,0.431,3,0,0.9229,0.6646,0.216,1.9938,1.77,9.226,0,10.9599,0.887752031,0.841796002,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
