7	2	1	1	1	1	1	1.624	0.261	1.271	0.224	1.117
7	3	1	1	1	1	1	2.479	0.494	0.614	2.047	0.262
7	1	1	1	0	1	1	2.613	3.84	5.809	0.187	0.226
7	3	1	1	1	1	0	1.818	0.029	0.184	1.193	6.933
7	5	1	1	1	1	1	2.244	0.729	3.988	5.151	0.188
7	2	1	1	1	1	1	1.811	0.884	0.381	4.025	0.147
7	5	1	1	1	1	1	1.466	0.728	0.614	0.261	0.301
7	3	1	1	1	1	1	5.456	0.148	1.272	0.226	1.31
7	4	1	1	1	1	1	1.655	0.303	0.847	0.225	0.777
7	1	1	1	1	0	0	22.748	0.029	3.559	8.407	0.65
7	2	1	1	1	0	0	2.315	0.613	0.807	7.439	0.304
7	4	0	0	0	0	0	8.942	0.769	4.883	0.148	2.204
7	4	1	1	1	1	1	1.499	0.225	0.847	0.261	0.304
7	2	1	1	1	1	1	1.807	0.34	1.736	0.729	0.458
7	1	1	1	1	1	1	1.266	0.34	1.386	1.581	0.417
7	3	1	1	1	0	1	2.352	3.172	0.69	0.379	1.503
7	1	1	1	1	1	0	2.486	1.737	7.604	0.999	2.24
7	1	1	1	1	1	1	3.168	0.147	0.806	0.107	0.225
7	2	1	1	1	1	1	1.189	0.302	0.92	0.535	0.497
7	5	0	0	1	1	0	10.964	0.302	0.65	6.357	0.28
7	5	1	1	1	1	1	1.267	0.921	1.506	0.38	0.845
7	2	1	1	1	1	1	2.736	0.261	0.649	0.224	0.883
7	3	1	1	1	1	1	1.185	0.495	0.536	0.536	0.458
7	5	1	1	1	1	1	1.305	0.572	0.688	0.574	0.381
7	5	1	1	1	1	1	2.126	0.458	0.417	0.38	0.34
7	3	1	1	1	1	1	1.883	0.303	0.339	0.26	0.613
7	2	1	1	1	1	1	2.85	0.3	0.263	1.195	0.339
7	5	0	0	0	0	1	10.646	0.455	0.107	0.649	0.961
7	3	1	1	1	1	1	1.764	0.455	1	0.184	0.494
8	2	0	1	1	0	0	2.734	1.308	1.695	3.558	4.485
8	5	0	0	0	0	0	3.596	2.277	1.659	1.385	2.084
8	2	1	0	0	0	0	3.051	2.472	1.589	0.923	1.657
8	5	1	0	0	0	0	3.753	2.238	2.083	2.508	3.013
